
160323/80,AMKATM42,DN 200V,PNPCKD-C001,CRM,3/16/2023 8:39,PM,No,PM,"User : Srey Khuoch Date  : Mar 21 2023  8:48AM
Action :  ;

User : Udom Date  : Mar 16 2023 10:14AM
Action : Maintenance;

User : Udom Date  : Mar 16 2023  9:58AM
Action : Maintenance;

User : Chean Sovanarath Date  : Mar 16 2023  9:10AM
Action : ATM maintenance;

User : Seth Date  : Mar 16 2023  8:45AM
Action : PM;

User : Seth Date  : Mar 16 2023  8:40AM
Action : PM;

"
160323/81,AMKATM08,DN 100D,PNPPNP-A002,ATM,3/16/2023 8:41,Cash Rejected and Torn,No,Torn note 100USD,"User : Seth Date  : Mar 16 2023 10:21AM
Action :  ;

User : Rothana Date  : Mar 16 2023  9:59AM
Action : checked and tested device OK. shutdown machine ATM and checked slot 2 (100usd) found striple wheel loose .changed new striple wheel to slot 2 completed. return cash back and tested cash many time no see torn note in reject box anymore.  now ATM is working as normal;

User : Rothana Date  : Mar 16 2023  9:26AM
Action : check torn note 100USD;

User : Chean Sovanarath Date  : Mar 16 2023  9:05AM
Action : Fix ATM torn in reject box.;

User : Seth Date  : Mar 16 2023  8:43AM
Action : torn note 100USD;

"
160323/82,AMKATM33,DN 200V,PNPBNC-C001,CRM,3/16/2023 9:04,PM,No,PM,"User : Srey Khuoch Date  : Mar 21 2023  8:48AM
Action :   ;

User : Vannak Date  : Mar 16 2023 12:01PM
Action : Maintenance;

User : Vannak Date  : Mar 16 2023 11:49AM
Action : maintenance;

User : Nao Bunseang Date  : Mar 16 2023  9:07AM
Action : Maintenance ;

User : Seth Date  : Mar 16 2023  9:05AM
Action : PM;

"
160323/83,AMKATM34,DN 100D,PNPDAK,ATM,3/16/2023 9:15,PM,No,PM,"User : Srey Khuoch Date  : Mar 21 2023  8:48AM
Action :  ;

User : Udom Date  : Mar 16 2023 10:27AM
Action : Maintenance;

User : Udom Date  : Mar 16 2023 10:19AM
Action : Maintenance;

User : Udom Date  : Mar 16 2023 10:18AM
Action : maintenance;

User : Chean Sovanarath Date  : Mar 16 2023 10:15AM
Action : ATM maintenance ;

User : Seth Date  : Mar 16 2023  9:16AM
Action : PM;

"
160323/84,AMKATM70,DN 100D,PRHPRH-A001,ATM,3/16/2023 10:51,PM,No,PM,"User : Srey Khuoch Date  : Mar 21 2023  8:49AM
Action :  ;

User : Sounin Date  : Mar 16 2023  4:29PM
Action : Maintenance;

User : Sounin Date  : Mar 16 2023  1:21PM
Action : Maintenance;

User : Chean Sovanarath Date  : Mar 16 2023 11:00AM
Action : Fix error card reader and maintenance ;

User : Seth Date  : Mar 16 2023 10:58AM
Action : Fix error card reader and PM;

User : Seth Date  : Mar 16 2023 10:52AM
Action : PM;

"
170323/85,AMKATM29,DN 200V,PNPPDK-C001,CRM,3/17/2023 8:21,PM,No,PM,"User : Srey Khuoch Date  : Mar 21 2023  8:49AM
Action :  ;

User : Vannak Date  : Mar 17 2023 11:58AM
Action : Maintenance;

User : Vannak Date  : Mar 17 2023 11:44AM
Action : Maintenance;

User : Chean Sovanarath Date  : Mar 17 2023  8:27AM
Action : Maintenance ;

User : Srey Khuoch Date  : Mar 17 2023  8:23AM
Action : PM;

"
170323/86,AMKATM28,DN 100D,PNPPDK-A001,ATM,3/17/2023 8:23,PM,No,PM,"User : Srey Khuoch Date  : Mar 21 2023  8:49AM
Action :  ;

User : Vannak Date  : Mar 17 2023  3:58PM
Action : Maintenance;

User : Vannak Date  : Mar 17 2023  3:07PM
Action : Maintenance;

User : Chean Sovanarath Date  : Mar 17 2023  8:27AM
Action : Maintenance;

User : Srey Khuoch Date  : Mar 17 2023  8:24AM
Action : PM;

"
200323/89,AMKATM62,DN 100D,PNPBKM-A001,ATM,3/20/2023 8:30,PM,No,PM,"User : Srey Khuoch Date  : Mar 21 2023  8:50AM
Action :  ;

User : Sounin Date  : Mar 20 2023 10:15AM
Action : Maintenance;

User : Sounin Date  : Mar 20 2023  9:29AM
Action : Maintenance;

User : Chean Sovanarath Date  : Mar 20 2023  8:38AM
Action : ATM maintenance ;

User : Srey Khuoch Date  : Mar 20 2023  8:31AM
Action : PM;

"
200323/90,AMKATM32,DN 100D,KSPKSP-A001,ATM,3/20/2023 8:38,PM,No,PM,"User : Srey Khuoch Date  : Mar 21 2023  8:50AM
Action :  ;

User : Sopheap Date  : Mar 20 2023  2:37PM
Action : Maintenance;

User : Sopheap Date  : Mar 20 2023  1:08PM
Action : maintenance;

User : Chean Sovanarath Date  : Mar 20 2023  8:46AM
Action : ATM maintenance ;

User : Srey Khuoch Date  : Mar 20 2023  8:40AM
Action : PM;

"
200323/91,AMKATM44,DN 100D,OMCOMC-A001,ATM,3/20/2023 8:56,PM,No,PM,"User : Srey Khuoch Date  : Mar 21 2023  3:08PM
Action :   ;

User : Sothearith Date  : Mar 21 2023 11:12AM
Action : maintenance;

User : Sothearith Date  : Mar 21 2023 10:40AM
Action : maintenance;

User : Chean Sovanarath Date  : Mar 20 2023  8:58AM
Action : ATM maintenance ;

User : Srey Khuoch Date  : Mar 20 2023  8:57AM
Action : PM;

"
200323/95,AMKATM44,DN 100D,OMCOMC-A001,ATM,3/20/2023 17:13,Safe door,Yes,combination lock running not smooth,"User : Srey Khuoch Date  : Mar 21 2023  5:07PM
Action :   ;

User : Sothearith Date  : Mar 21 2023  4:33PM
Action : checked on Combination lock and tested many times found working not smooth removed out and checked again found combination still working not smooth changed new combination lock old combination lock sn 6651 017 and new combination lock sn 6651 017 now combination working as normal;

User : Sothearith Date  : Mar 21 2023  4:08PM
Action : combination lock running not smooth.;

User : Chean Sovanarath Date  : Mar 21 2023  8:54AM
Action : combination lock running not smooth;

User : Srey Khuoch Date  : Mar 20 2023  5:17PM
Action : combination lock running not smooth;

"
210323/96,AMKATM36,DN 200V,PNPSMC-C001,CRM,3/21/2023 8:36,PM,No,PM,"User : Srey Khuoch Date  : Mar 21 2023  3:08PM
Action :   ;

User : Rothana Date  : Mar 21 2023 11:54AM
Action : maintenance;

User : Rothana Date  : Mar 21 2023 11:10AM
Action : maintenence;

User : Chean Sovanarath Date  : Mar 21 2023  8:56AM
Action : CRM maintenance ;

User : Srey Khuoch Date  : Mar 21 2023  8:38AM
Action : PM;

"
210323/97,AMKATM63,DN 100D,SHVSHV-A001,ATM,3/21/2023 8:40,PM,No,PM,"User : Srey Khuoch Date  : Mar 21 2023  3:08PM
Action :   ;

User : Sopheap Date  : Mar 21 2023 11:57AM
Action : Maintenance;

User : Sopheap Date  : Mar 21 2023 11:17AM
Action : Maintenance;

User : Chean Sovanarath Date  : Mar 21 2023  8:55AM
Action : ATM maintenance ;

User : Srey Khuoch Date  : Mar 21 2023  8:41AM
Action : PM;

"
220323/98,AMKATM41,DN 100D,KOKKOK-A001,ATM,3/22/2023 8:23,PM,No,PM,"User : Srey Khuoch Date  : Mar 28 2023  4:54PM
Action :  ;

User : Sopheap Date  : Mar 22 2023 10:52AM
Action : Maintenance;

User : Sopheap Date  : Mar 22 2023 10:41AM
Action : Maintenance;

User : Chean Sovanarath Date  : Mar 22 2023  8:32AM
Action : ATM maintenance ;

User : Srey Khuoch Date  : Mar 22 2023  8:23AM
Action : PM;

"
220323/99,AMKATM47,DN 200V,PNPPPM-C001,CRM,3/22/2023 8:33,PM,No,PM,"User : Srey Khuoch Date  : Mar 28 2023  4:54PM
Action :  ;

User : Sounin Date  : Mar 22 2023 11:35AM
Action : maintenance;

User : Sounin Date  : Mar 22 2023 10:16AM
Action : maintenance;

User : Than Rothana Date  : Mar 22 2023  8:35AM
Action : ATM maintenance;

User : Srey Khuoch Date  : Mar 22 2023  8:34AM
Action : PM;

"
220323/100,AMKATM70,DN 100D,PRHPRH-A001,ATM,3/22/2023 9:19,Card Jammed,No,frequently got card jam,"User : Srey Khuoch Date  : Mar 22 2023  5:24PM
Action :   ;

User : Sothearith Date  : Mar 22 2023  5:02PM
Action : checked device and found card reader error then turn ATM off removed out card reader SNOOGO120377 and replaced new card reader SNOOG106218 then turn on ATM checked devices again status OK bank tested transaction many times working as normal;

User : Sothearith Date  : Mar 22 2023  4:42PM
Action : card reader error;

User : Chean Sovanarath Date  : Mar 22 2023 11:41AM
Action : ATM frequently got card jam;

User : Srey Khuoch Date  : Mar 22 2023  9:24AM
Action : frequently got card jam;

"
220323/101,AMKDC03,DC365,PTT Prek Phnov,DC365,3/22/2023 10:17,Safe door,No,safe door,"User : Srey Khuoch Date  : Mar 22 2023 10:58AM
Action :   ;

User : SOY Date  : Mar 22 2023 10:56AM
Action : check safe door sensor now it work as normal;

User : SOY Date  : Mar 22 2023 10:54AM
Action : accept;

User : BTI_Botin Date  : Mar 22 2023 10:53AM
Action :    ;

User : Srey Khuoch Date  : Mar 22 2023 10:23AM
Action : safe door;

"
220323/102,AMKATM43,DN 200V,PNPPNP-C001,CRM,3/22/2023 15:02,Card Reader Error,Yes,error card reader,"User : Srey Khuoch Date  : Mar 22 2023  5:25PM
Action :   ;

User : Vannak Date  : Mar 22 2023  4:18PM
Action : Check devices card reader error, power off CRM and removed card reader to cleaned , return back device to the right position, tested card reader many times is ok,Now CRM is working Normal;

User : Vannak Date  : Mar 22 2023  3:53PM
Action : Check Card reader Error;

User : Than Rothana Date  : Mar 22 2023  3:09PM
Action : Card Reader Error;

User : Srey Khuoch Date  : Mar 22 2023  3:08PM
Action : error card reader;

"
230323/106,AMKATM80,DN 100D,PNPCAR-A001,ATM,3/23/2023 8:15,PM,No,PM,"User : Srey Khuoch Date  : Mar 28 2023  4:53PM
Action :  ;

User : Sokheng Date  : Mar 23 2023 12:11PM
Action : maintenance;

User : Sokheng Date  : Mar 23 2023  9:14AM
Action : maintenance;

User : Than Rothana Date  : Mar 23 2023  8:25AM
Action : Maintenance;

User : Srey Khuoch Date  : Mar 23 2023  8:16AM
Action : PM;

"
230323/107,AMKATM57,DN 200V,PNPPSM-C001,CRM,3/23/2023 8:20,PM,No,PM,"User : Srey Khuoch Date  : Mar 28 2023  4:53PM
Action :  ;

User : Sounin Date  : Mar 23 2023 11:27AM
Action : Maintenance;

User : Sounin Date  : Mar 23 2023 11:15AM
Action : Maintenance;

User : Than Rothana Date  : Mar 23 2023  8:24AM
Action : Maintenance;

User : Srey Khuoch Date  : Mar 23 2023  8:21AM
Action : PM;

"
230323/108,AMKATM02,DN 200V,PNPCAP-C001,CRM,3/23/2023 14:30,PM,No,PM,"User : Srey Khuoch Date  : Mar 28 2023  4:53PM
Action :  ;

User : Sounin Date  : Mar 28 2023 12:14PM
Action : Maintenance;

User : Sounin Date  : Mar 28 2023 12:06PM
Action : Maintenance;

User : Than Rothana Date  : Mar 23 2023  2:39PM
Action : Maintenance;

User : Srey Khuoch Date  : Mar 23 2023  2:38PM
Action : PM;

"
240323/110,AMKATM26,DN 100D,ASNTAN2-A001,ATM,3/24/2023 8:27,Error Cassette,Yes,Error Cassette slot 4,"User : Srey Khuoch Date  : Mar 24 2023 10:53AM
Action :  ;

User : Sovatdy Date  : Mar 24 2023 10:19AM
Action : To check ATM error cassttes 4. Check on slot 4 and check on Feed wheel take away wheel stripper wheel. Replace new Feed wheel take away and stripper wheel. Restart ATM and test cash for check. Okay. tested transaction on slot 4 many time. Now ATM is working normal.;

User : Sovatdy Date  : Mar 24 2023 10:00AM
Action : cassette 4 error;

User : Chean Sovanarath Date  : Mar 24 2023  8:39AM
Action : Error Cassette slot 4;

User : Seth Date  : Mar 24 2023  8:30AM
Action : Error cassette 3;

"
240323/111,AMKATM28,DN 100D,PNPPDK-A001,ATM,3/24/2023 8:41,Connection Error,Yes,Error device not connected,"User : Seth Date  : Mar 24 2023  9:57AM
Action :  ;

User : Rothana Date  : Mar 24 2023  9:49AM
Action : checked and tested found device disconnected. shutdown machine ATM and replaced new Power supply SN 54B0N22544 and old Power supply SN 54B0N10088 completed. Power on ATM Checked and tested device are OK.now ATM is working as normal;

User : Rothana Date  : Mar 24 2023  9:42AM
Action : check device alway disconnect;

User : Chean Sovanarath Date  : Mar 24 2023  8:47AM
Action : Error device not connected;

User : Seth Date  : Mar 24 2023  8:44AM
Action : Error device not connected;

"
270323/120,AMKDC02,DC365,PPT Prey Key,DC365,3/27/2023 9:48,error cant deposit,Yes,error can not deposit,"User : Srey Khuoch Date  : Mar 27 2023 10:33AM
Action :    ;

User : Chanpiseth Date  : Mar 27 2023 10:30AM
Action : check and clean all sensor, let customer performance transaction. Now machine work as normal.;

User : Chanpiseth Date  : Mar 27 2023 10:15AM
Action : accept;

User : BTI_Botin Date  : Mar 27 2023 10:13AM
Action : error cant deposit;

User : BTI_Botin Date  : Mar 27 2023 10:13AM
Action : error cant deposit;

User : Srey Khuoch Date  : Mar 27 2023 10:05AM
Action : error can not deposit;

"
270323/121,AMKATM20,DN 100D,KHHKHH-A001,ATM,3/27/2023 10:22,PM,No,PM,"User : Srey Khuoch Date  : Mar 28 2023  4:53PM
Action :  ;

User : Sophat Date  : Mar 27 2023  3:13PM
Action : Maintenance;

User : Sophat Date  : Mar 27 2023  2:05PM
Action : Maintenance;

User : Chean Sovanarath Date  : Mar 27 2023  1:51PM
Action : ATM maintenance ;

User : Srey Khuoch Date  : Mar 27 2023 10:23AM
Action : PM;

"
270323/122,AMKATM73,DN 200V,SNGSNG-C001,CRM,3/27/2023 10:23,PM,No,PM,"User : Srey Khuoch Date  : Mar 28 2023  4:53PM
Action :  ;

User : Vannak Date  : Mar 27 2023  3:03PM
Action : Maintenance;

User : Vannak Date  : Mar 27 2023  2:56PM
Action : Maintenance;

User : Chean Sovanarath Date  : Mar 27 2023  1:50PM
Action : CRM maintenance ;

User : Srey Khuoch Date  : Mar 27 2023 10:25AM
Action : PM;

"
280323/123,AMKATM66,DN 100D, , ,3/28/2023 8:08,PM,No,PM,"User : Srey Khuoch Date  : Mar 28 2023  4:53PM
Action :  ;

User : Sophat Date  : Mar 28 2023  1:07PM
Action : Maintenance;

User : Sophat Date  : Mar 28 2023 10:26AM
Action : Maintenance ATM DN100D;

User : Chean Sovanarath Date  : Mar 28 2023  8:21AM
Action : ATM maintenance ;

User : Srey Khuoch Date  : Mar 28 2023  8:09AM
Action : PM;

"
280323/124,AMKATM31,DN 100D,MEMMEM-A001,ATM,3/28/2023 8:09,PM,No,PM,"User : Srey Khuoch Date  : Mar 28 2023  4:52PM
Action :  ;

User : Vannak Date  : Mar 28 2023 10:48AM
Action : Maintenance;

User : Vannak Date  : Mar 28 2023 10:40AM
Action : Maintenance;

User : Chean Sovanarath Date  : Mar 28 2023  8:22AM
Action : ATM maintenance ;

User : Srey Khuoch Date  : Mar 28 2023  8:10AM
Action : PM;

"
290323/125,AMKDC03,DC365,PTT Prek Phnov,DC365,3/29/2023 7:42,Safe door,No,Change safe door sensor,"User : Srey Khuoch Date  : Mar 29 2023 10:11AM
Action :   ;

User : Chanpiseth Date  : Mar 29 2023 10:05AM
Action : change new sensor, testing deposit confirm.;

User : Chanpiseth Date  : Mar 29 2023  9:37AM
Action : accept;

User : BTI_Botin Date  : Mar 29 2023  7:47AM
Action : assign;

User : BTI_Botin Date  : Mar 29 2023  7:46AM
Action : Assign;

User : Seth Date  : Mar 29 2023  7:46AM
Action : change safe door sensor;

"
290323/126,AMKATM59,PC 280,PNPCKM-A001,ATM,3/29/2023 8:31,PM,No,PM,"User : Srey Khuoch Date  : Mar 29 2023 11:50AM
Action :  ;

User : Sokheng Date  : Mar 29 2023 11:12AM
Action : Maintenance;

User : Sokheng Date  : Mar 29 2023 11:03AM
Action : Maintenance;

User : Chean Sovanarath Date  : Mar 29 2023  8:53AM
Action : ATM maintenance;

User : Srey Khuoch Date  : Mar 29 2023  8:32AM
Action : PM;

"
290323/127,AMKATM11,DN 100D,MDKMDK-A001,ATM,3/29/2023 8:38,PM,No,PM,"User : Srey Khuoch Date  : Mar 29 2023 11:50AM
Action :  ;

User : Vannak Date  : Mar 29 2023 11:15AM
Action : Maintenance;

User : Vannak Date  : Mar 29 2023 11:09AM
Action : Maintenance;

User : Chean Sovanarath Date  : Mar 29 2023  8:52AM
Action : ATM maintenance;

User : Srey Khuoch Date  : Mar 29 2023  8:38AM
Action : PM;

"
290323/128,AMKATM53,DN 100D,ASNTAN1-A001,ATM,3/29/2023 14:49,Restore image firmware,No,restore new image,"User : Srey Khuoch Date  : Mar 30 2023  8:58AM
Action :   ;

User : Srey Khuoch Date  : Mar 30 2023  8:58AM
Action :   ;

User : Rothana Date  : Mar 29 2023  5:59PM
Action : to restore image at tainan1.backup journal and iP address computer name to drive D completed. prepare restore image done .check and tested device are OK. operation perform loadcash and transaction completed. now ATM is working as normal.;

User : Rothana Date  : Mar 29 2023  5:39PM
Action : restore image;

User : Chean Sovanarath Date  : Mar 29 2023  4:54PM
Action : restore new image.;

User : Srey Khuoch Date  : Mar 29 2023  2:53PM
Action : restore new image;

"
300323/129,AMKATM68,DN 100D,RTKRTK-A001,ATM,3/30/2023 8:14,PM,No,PM,"User : Srey Khuoch Date  : Mar 30 2023  3:04PM
Action :  ;

User : Vannak Date  : Mar 30 2023 10:48AM
Action : Maintenance;

User : Vannak Date  : Mar 30 2023 10:42AM
Action : Maintenance;

User : Than Rothana Date  : Mar 30 2023  8:21AM
Action : Maintenance;

User : Srey Khuoch Date  : Mar 30 2023  8:14AM
Action : PM;

"
300323/130,AMKATM25,DN 100D,MKPMKP-A001,ATM,3/30/2023 8:45,PM,No,PM,"User : Srey Khuoch Date  : Mar 30 2023  3:04PM
Action :  ;

User : Sounin Date  : Mar 30 2023 10:46AM
Action : maintenance;

User : Sounin Date  : Mar 30 2023 10:23AM
Action : Maintenance;

User : Than Rothana Date  : Mar 30 2023  8:47AM
Action : Maintenance;

User : Srey Khuoch Date  : Mar 30 2023  8:46AM
Action : PM;

"
030423/1,AMKATM19,DN 100D,KRTKRT-A001,ATM,4/3/2023 13:14,PM,No,PM,"User : Srey Khuoch Date  : Apr  3 2023 10:35PM
Action :  ;

User : Sounin Date  : Apr  3 2023  3:40PM
Action : Maintenance;

User : Sounin Date  : Apr  3 2023  2:57PM
Action : Maintenance;

User : Chean Sovanarath Date  : Apr  3 2023  2:23PM
Action : ATM maintenance ;

User : Seth Date  : Apr  3 2023  1:16PM
Action : PM;

"
040423/2,AMKATM75,DN 100D,STRSTR-A001,ATM,4/4/2023 8:48,PM,No,PM,"User : Srey Khuoch Date  : Apr  4 2023  4:21PM
Action :  ;

User : Sounin Date  : Apr  4 2023  1:46PM
Action : maintenance;

User : Sounin Date  : Apr  4 2023 12:21PM
Action : maintenance;

User : Chean Sovanarath Date  : Apr  4 2023  8:55AM
Action : ATM maintenance ;

User : Srey Khuoch Date  : Apr  4 2023  8:49AM
Action : PM;

"
040423/3,AMKATM43,DN 200V,PNPPNP-C001,CRM,4/4/2023 8:49,Error Cassette,No,money messy in cassette deposit,"User : Srey Khuoch Date  : Apr  4 2023  4:20PM
Action :   ;

User : Rothana Date  : Apr  4 2023 11:33AM
Action : Check and tested device are OK.process run hot info (probase kit step by step ) at admin user completed.restart machine CRM and checked and tested device after done run hotinfor is working normal. Bank perform test transactions successfully. now CRM is working as normal;

User : Rothana Date  : Apr  4 2023 11:17AM
Action : money messy in cassette deposit;

User : Chean Sovanarath Date  : Apr  4 2023  8:56AM
Action : Fix money messy in cassette deposit;

User : Srey Khuoch Date  : Apr  4 2023  8:52AM
Action : money messy in cassette deposit;

"
050423/4,AMKATM64,DN 200V,PNPTKK-C001,CRM,4/5/2023 9:35,PM,No,PM,"User : Srey Khuoch Date  : Apr  6 2023 11:00AM
Action :  ;

User : Sokheng Date  : Apr  5 2023 10:20AM
Action : To maintenance CRM one unit;

User : Sokheng Date  : Apr  5 2023 10:08AM
Action : maintenance;

User : Chean Sovanarath Date  : Apr  5 2023  9:39AM
Action : CRM maintenance ;

User : Srey Khuoch Date  : Apr  5 2023  9:36AM
Action : PM;

"
060423/5,AMKATM43,DN 200V,PNPPNP-C001,CRM,4/6/2023 8:26,PM,No,PM,"User : Srey Khuoch Date  : Apr  6 2023  3:29PM
Action :  ;

User : Sokheng Date  : Apr  6 2023 10:05AM
Action : Maintenance;

User : Sokheng Date  : Apr  6 2023 10:02AM
Action : Maintenence;

User : Chean Sovanarath Date  : Apr  6 2023 10:01AM
Action : CRM maintenance ;

User : Srey Khuoch Date  : Apr  6 2023  8:29AM
Action : PM;

"
070423/6,AMKATM61,DN 100D,KADKAD-A001,ATM,4/7/2023 10:15,PM,No,PM,"User : Srey Khuoch Date  : Apr  7 2023  4:31PM
Action :  ;

User : Sothearith Date  : Apr  7 2023 11:06AM
Action : maintenance;

User : Sothearith Date  : Apr  7 2023 10:20AM
Action : maintenance;

User : Chean Sovanarath Date  : Apr  7 2023 10:18AM
Action : ATM maintenance ;

User : Srey Khuoch Date  : Apr  7 2023 10:15AM
Action : PM;

"
080423/7,AMKDC02,DC365,PPT Prey Key,DC365,4/8/2023 13:43,Cash stack,Yes,Cash Stuck,"User : Srey Khuoch Date  : Apr 11 2023  4:21PM
Action :  ;

User : Chanpiseth Date  : Apr  8 2023  4:10PM
Action : cleaning the roller which have glue on it and clean some sensor;

User : Chanpiseth Date  : Apr  8 2023  3:49PM
Action : arrived site;

User : Soy Chanpiseth Date  : Apr  8 2023  1:48PM
Action : Assign;

User : Parinha Date  : Apr  8 2023  1:46PM
Action : Cash Stuck;

"
100423/8,AMKATM76,DN 100D,TTLKFR-A001,ATM,4/10/2023 12:32,PM,No,PM,"User : Srey Khuoch Date  : Apr 11 2023  4:24PM
Action :  ;

User : Vannak Date  : Apr 10 2023  3:40PM
Action : Maintenance;

User : Vannak Date  : Apr 10 2023  3:34PM
Action : Maintenance;

User : Sopheak Sovatdy Date  : Apr 10 2023  1:56PM
Action : assign;

User : Srey Khuoch Date  : Apr 10 2023 12:33PM
Action : PM;

"
100423/9,AMKATM85,DN 100D,TTLHCF-A001,ATM,4/10/2023 12:33,PM,No,PM,"User : Srey Khuoch Date  : Apr 11 2023  4:24PM
Action :  ;

User : Sothearith Date  : Apr 10 2023  3:58PM
Action : To maintenance ATM one  unit;

User : Sothearith Date  : Apr 10 2023  3:08PM
Action : Maintenance;

User : Sopheak Sovatdy Date  : Apr 10 2023  1:57PM
Action : assign;

User : Chean Sovanarath Date  : Apr 10 2023  1:23PM
Action : ATM maintenance ;

User : Srey Khuoch Date  : Apr 10 2023 12:34PM
Action : PM;

"
110423/10,AMKATM53,DN 100D,ASNTAN1-A001,ATM,4/11/2023 8:36,Picker Error,No,error picker,"User : Srey Khuoch Date  : Apr 11 2023  4:23PM
Action :  ;

User : Jack Date  : Apr 11 2023  1:28PM
Action : Check and test all devices ATM status error cassettes slot4, shutdown ATM and check hardware dispenser cassettes slot4 feed wheel and take away, stripper wheel are spoiled, and check timing belt is spoiled too, Changed new feed wheel, take away, stripper wheel and changed new timing belt, power on ATM and tested all devices ATM is ok, Bank load cash and tested transactions many times successfully, Now ATM working as normally.;

User : Jack Date  : Apr 11 2023 11:13AM
Action : Check ATM error picker;

User : Chean Sovanarath Date  : Apr 11 2023  9:05AM
Action : error picker;

User : Srey Khuoch Date  : Apr 11 2023  8:39AM
Action : error picker;

"
110423/11,AMKATM26,DN 100D,ASNTAN2-A001,ATM,4/11/2023 8:39,Cash Rejected and Torn,No,got many reject notes on slot 50K,"User : Srey Khuoch Date  : Apr 11 2023  4:23PM
Action :  ;

User : Sovatdy Date  : Apr 11 2023 12:20PM
Action : To check ATM got many reject at Tainan2. Check all device and check in slot 50K.Feed wheel and stripper wheel spoil. shutdown ATM and remove dispenser out. check on slot KHR 10K and 50K and changed 1xfeed wheel on slot 3 and 1xfeed wheel on slot 4. changed new stripper wheel on slot 3 and 4. Change new timing belt and adjust stripper wheel holder. Put dispenser back to machine and check all devices. OK . Customer return cash and loaded cash complete.  Tested transaction on 50K and another denomination. OK.  Now ATM is working normal.;

User : Sovatdy Date  : Apr 11 2023 11:20AM
Action : got many reject of slot 50K;

User : Chean Sovanarath Date  : Apr 11 2023  9:06AM
Action : got many reject notes on slot 50K;

User : Srey Khuoch Date  : Apr 11 2023  8:44AM
Action : got many reject notes on slot 50K;

"
170423/12,AMKATM73,DN 200V,SNGSNG-C001,CRM,4/17/2023 11:15,Connection Error,Yes,CRM error Input Output Unit,"User : Seth Date  : Apr 17 2023  5:10PM
Action :  ;

User : Jack Date  : Apr 17 2023  4:07PM
Action : Check CDM error Input output unit, Check and test, reset CDM status error jam in IO area, Shutdown CDM and removed out IO and checked all device, Cleaning all device and all sensors, Put back device and power on CDM, Check and test many time CDM still error, Shutdown again and changed new IO, S/N: New 7504429773, Old 7504852038, power on CDM and tested all devices status are OK, Bank tested transactions  many times successfully, Now CDM working as normally.;

User : Jack Date  : Apr 17 2023  3:41PM
Action : CDM error Input output unit;

User : Chean Sovanarath Date  : Apr 17 2023 11:29AM
Action : CRM error Input Output Unit;

User : Srey Khuoch Date  : Apr 17 2023 11:23AM
Action : CRM error Input Output Unit;

"
180423/13,AMKATM39,DN 100D, , ,4/18/2023 10:19,Camera Issue,No,Camera unable to capture,"User : Srey Khuoch Date  : Apr 18 2023  3:46PM
Action :   ;

User : Sounin Date  : Apr 18 2023 11:45AM
Action : camera,not,unnable,capture,power,off,atm,and,out,put,usb,about5m,in,put,camera,is,unnable,capture,change,the,1new,camera,now,camera,casg,slot,is,working,normal;

User : Sounin Date  : Apr 18 2023 11:29AM
Action : fix camera unable;

User : Khen Raksmey Date  : Apr 18 2023 10:23AM
Action : Assigned. ;

User : Srey Khuoch Date  : Apr 18 2023 10:21AM
Action : Camera unable to capture;

"
190423/14,AMKATM86,DN 100D,BKMSTD-A001,ATM,4/19/2023 11:28,PM,No,PM,"User : Srey Khuoch Date  : Apr 20 2023 11:35AM
Action :  ;

User : Channa Date  : Apr 19 2023  2:04PM
Action : Maintenance;

User : Channa Date  : Apr 19 2023  1:01PM
Action : Maintenance;

User : Deam1 Date  : Apr 19 2023 12:46PM
Action : assign;

User : Srey Khuoch Date  : Apr 19 2023 11:30AM
Action : PM;

"
200423/15,AMKATM38,DN 200V,PNPNUM-C001,CRM,4/20/2023 14:14,PM,No,PM,"User : Srey Khuoch Date  : Apr 20 2023  2:27PM
Action :   ;

User : Srey Khuoch Date  : Apr 20 2023  2:15PM
Action : PM;

"
200423/16,AMKATM66,DN 200V,PSTPST-A001,CRM,4/20/2023 14:26,PM,No,PM,"User : Srey Khuoch Date  : Apr 21 2023 10:19AM
Action :  ;

User : Sothearith Date  : Apr 20 2023  4:53PM
Action : Maintenance. update hotinfo;

User : Sothearith Date  : Apr 20 2023  4:33PM
Action : Maintenance;

User : Touch Jack Date  : Apr 20 2023  2:57PM
Action : Maintenance CDM 200V;

User : Srey Khuoch Date  : Apr 20 2023  2:27PM
Action : PM;

"
200423/17,AMKATM67,DN 200V,PNPEGN-C001,CRM,4/20/2023 14:28,PM,No,PM,"User : Srey Khuoch Date  : Apr 21 2023 10:18AM
Action :  ;

User : Sounin Date  : Apr 20 2023  5:18PM
Action : to maintenance CRM one unit;

User : Sounin Date  : Apr 20 2023  5:11PM
Action : to maintenance CRM one unit;

User : Touch Jack Date  : Apr 20 2023  2:58PM
Action : Maintenance CDM 200V;

User : Srey Khuoch Date  : Apr 20 2023  2:30PM
Action : PM;

"
